Date,Open,High,Low,NFLX_Close(t),Volume,SD20,Upper_Band,Lower_Band,NFLX_Close(t-1),NFLX_Close(t-2),NFLX_Close(t-5),NFLX_Close(t-10),NFLX_Open(t-1),MA5,MA10,MA20,MA50,MA200,MACD,MACD_EMA,EMA10,EMA20,EMA50,EMA100,EMA200,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,QQQ_Close_x,QQQ(t-1)_x,QQQ(t-2)_x,QQQ(t-5)_x,QQQ_MA10_x,QQQ_MA20_x,QQQ_MA50_x,QQQ_Close_y,QQQ(t-1)_y,QQQ(t-2)_y,QQQ(t-5)_y,QQQ_MA10_y,QQQ_MA20_y,QQQ_MA50_y,SnP_Close,SnP(t-1)),SnP(t-5),ForceIndex1,ForceIndex20,NFLX_Close(t+1),Date_Col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2010-11-26,188.35,192.48,187.8,191.9,3041800.0,8.272787285652171,190.69457457130434,157.60342542869566,188.77,187.71,168.33,175.14,190.91,185.948,177.145,174.149,164.769048,118.20743250000001,6.402783054897071,4.741293188790824,185.90226259519716,185.90226259519716,185.90226259519716,185.90226259519716,185.90226259519716,6.5838835738573716,29.2228784776248,1333.3333333333335,9.569487267329006,70.55474354391677,-2.006226219301225,97.99377378069877,0.036186848280489216,52.77,53.12,52.07,52.43,52.3645,52.773625,51.155148,52.77,53.12,52.07,52.43,52.3645,52.773625,51.155148,54.52,54.8295,54.82,9520833.999999987,49277160.00000005,198.92,2010-11-26,26,4,330,47,0,0,0,0,0,0,0,2010,11
2010-11-29,194.01,200.0,192.5,198.92,7055400.0,9.951136552383065,195.3187731047661,155.51422689523386,191.9,188.77,173.04,173.0,188.35,191.124,179.737,175.41649999999998,165.938248,118.8861325,7.486565611653134,5.290347673363286,190.2415083967981,190.2415083967981,190.2415083967981,190.2415083967981,190.2415083967981,6.69217760429613,30.998660082650595,1333.3333333333335,14.982658959537565,74.38411202306354,-2.96458962393635,97.03541037606365,0.036445379046464985,52.73,52.77,53.12,52.47,52.3865,52.801125,51.249848,52.73,52.77,53.12,52.47,52.3865,52.801125,51.249848,54.467,54.52,54.95,49528907.99999987,178854389.99999997,205.9,2010-11-29,29,0,333,48,0,0,0,0,0,0,0,2010,11
2010-11-30,198.0019,206.8,195.555,205.9,11881500.0,11.858256772568813,201.05951354513763,153.6264864548624,198.92,191.9,188.32,168.3,194.01,194.64000000000001,183.497,177.34300000000002,167.19845,119.59133250000001,8.80717512920674,5.993713164531977,195.4610055978654,195.4610055978654,195.4610055978654,195.4610055978654,195.4610055978654,7.017379203989264,33.076432670730455,1333.3333333333335,22.341057635175275,77.51525422916019,-2.0818875780707966,97.91811242192921,0.017627744940552123,52.085,52.73,52.77,52.91,52.3635,52.794375,51.31495000000001,52.085,52.73,52.77,52.91,52.3635,52.794375,51.31495000000001,54.09,54.467,54.9,82932870.00000022,457794195.0,200.14,2010-11-30,30,1,334,48,1,0,0,0,0,0,0,2010,11
2010-12-01,207.82,209.24,197.87,200.14,10712400.0,12.81012078294532,204.38974156589063,153.14925843410936,205.9,198.92,187.71,165.4,198.0019,197.12599999999998,186.971,178.7695,168.25725,120.2694825,9.28198685801135,6.651367903227852,197.02067039857695,197.02067039857695,197.02067039857695,197.02067039857695,197.02067039857695,7.328280689418603,35.14290949618824,1333.3333333333335,21.003627569528405,69.91993334114933,-19.925552879351915,80.07444712064809,0.026408729511992676,53.19,52.085,52.73,52.07,52.5375,52.814874999999994,51.40235,53.19,52.085,52.73,52.07,52.5375,52.814874999999994,51.40235,55.31,54.09,54.13,-61703424.00000021,305624771.9999997,193.42,2010-12-01,1,2,335,48,0,1,0,0,0,0,0,2010,12
2010-12-02,194.23,196.45,191.34,193.42,8540400.0,13.088727522485065,206.04495504497015,153.69004495502986,200.14,205.9,188.77,166.68,207.82,198.05599999999998,189.645,179.8675,168.98705,120.9060825,9.012144345160095,7.123523191614302,195.82044693238464,195.82044693238464,195.82044693238464,195.82044693238464,195.82044693238464,7.433403497317273,35.65299446034714,1333.3333333333335,16.042716582673375,62.25568701979087,-34.63980731333483,65.36019268666517,0.033955091454112046,53.73,53.19,52.085,53.12,52.7505,52.850375,51.50315,53.73,53.19,52.085,53.12,52.7505,52.850375,51.50315,56.03,55.31,54.8295,-57391487.99999999,187547183.99999982,185.45,2010-12-02,2,3,336,48,0,0,0,0,0,0,0,2010,12
2010-12-03,194.71,195.2,184.6,185.45,8981400.0,12.825677739349581,206.40035547869917,155.09764452130082,193.42,200.14,191.9,168.33,194.23,196.766,191.357,180.749,169.48665,121.50008249999999,8.0622432955455,7.3112672124005424,192.36363128825644,192.36363128825644,192.36363128825644,192.36363128825644,192.36363128825644,7.6595889617946105,34.91526719391818,1333.3333333333335,10.170498425711386,54.610033344278094,-52.091088241734205,47.908911758265795,0.03867844999941309,53.87,53.73,53.19,52.77,52.894499999999994,52.860375,51.607150000000004,53.87,53.73,53.19,52.77,52.894499999999994,52.860375,51.607150000000004,56.17,56.03,54.52,-71581757.99999999,158342081.99999997,193.47,2010-12-03,3,4,337,48,0,0,0,0,0,0,0,2010,12
2010-12-06,186.91,193.67,186.29,193.47,6825300.0,12.763242813063856,207.54398562612772,156.4910143738723,185.45,193.42,198.92,173.04,194.71,195.676,193.4,182.0175,170.11185,122.14108250000001,7.865913489772851,7.422196467875004,192.73242085883766,192.73242085883766,192.73242085883766,192.73242085883766,192.73242085883766,7.699618321666423,34.23023473223415,1333.3333333333333,11.806518723994456,59.94132998871401,-34.530326253558144,65.46967374644186,0.04058970552479277,53.845,53.87,53.73,52.73,53.032000000000004,52.869125,51.69085,53.845,53.87,53.73,52.73,53.032000000000004,52.869125,51.69085,56.1,56.17,54.467,54738906.00000007,173157861.00000003,189.81,2010-12-06,6,0,340,49,0,0,0,0,0,0,0,2010,12
2010-12-07,197.2481,199.4,189.51,189.81,7043600.0,12.499177351875886,208.04985470375178,158.05314529624823,193.47,185.45,205.9,188.32,186.91,192.458,193.549,183.0515,170.60825,122.76838249999999,7.330487989640147,7.403854772228033,191.75828057255848,191.75828057255848,191.75828057255848,191.75828057255848,191.75828057255848,7.856074155833108,34.15506217673938,1333.3333333333333,0.7912064570943125,56.67004812080542,-42.96771340114995,57.03228659885005,0.033932946285153656,53.88,53.845,53.87,52.085,53.129,52.876250000000006,51.78065000000001,53.88,53.845,53.87,52.085,53.129,52.876250000000006,51.78065000000001,56.12,56.1,54.09,-25779575.999999978,145661648.00000006,188.23,2010-12-07,7,1,341,49,0,0,0,0,0,0,0,2010,12
2010-12-08,185.11,188.49,181.39,188.23,10477700.0,12.184635709301439,208.30927141860286,159.57072858139713,189.81,193.47,200.14,187.71,197.2481,190.07599999999996,193.601,183.94,171.13565,123.38608250000001,6.701416865722621,7.263367190926951,190.5821870483723,190.5821870483723,190.5821870483723,190.5821870483723,190.5821870483723,7.896354573273601,32.76970567764116,1333.3333333333335,0.2770230674977262,55.267801300159526,-50.71204441226168,49.28795558773832,0.03328558825903613,54.08,53.88,53.845,53.19,53.33,52.90775,51.874849999999995,54.08,53.88,53.845,53.19,53.33,52.90775,51.874849999999995,56.35,56.12,55.31,-16554766.00000013,186188728.99999982,191.05,2010-12-08,8,2,342,49,0,0,0,0,0,0,0,2010,12
2010-12-09,190.0,192.14,185.59,191.05,6762200.0,12.164130141741571,208.97726028348313,160.32073971651687,188.23,189.81,193.42,188.77,185.11,189.602,193.829,184.649,171.54405,124.0132825,6.357142716035412,7.082122295948643,190.73812469891487,190.73812469891487,190.73812469891487,190.73812469891487,190.73812469891487,7.800186389468342,31.86533425333749,1333.3333333333335,1.2078190390422212,57.298701886720735,-43.90538257301471,56.094617426985295,0.03239933756190659,54.135,54.08,53.88,53.73,53.43149999999999,52.92875,51.97174999999999,54.135,54.08,53.88,53.73,53.43149999999999,52.92875,51.97174999999999,56.56,56.35,56.03,19069404.000000145,95887996.00000004,194.63,2010-12-09,9,3,343,49,0,0,0,0,0,0,0,2010,12
2010-12-10,197.38,197.97,192.5,194.63,6787400.0,12.142923984555749,209.9093479691115,161.3376520308885,191.05,188.23,185.45,191.9,190.0,191.43800000000002,194.102,185.6235,172.19344999999998,124.6561825,6.300550231624811,6.925807883083878,192.03541646594326,192.03541646594326,192.03541646594326,192.03541646594326,192.03541646594326,7.7373159330777455,31.58147015423943,1333.3333333333333,1.4226159458051013,59.79430000284758,-51.73512747875357,48.264872521246424,0.024384808050969334,54.495,54.135,54.08,53.87,53.604,52.984249999999996,52.08025000000001,54.495,54.135,54.08,53.87,53.604,52.984249999999996,52.08025000000001,56.9,56.56,56.17,24298891.999999892,132286426.00000006,183.8,2010-12-10,10,4,344,49,0,0,0,0,0,0,0,2010,12
2010-12-13,192.55,192.61,182.5,183.8,7149600.0,11.786928207930583,209.7373564158612,162.58964358413886,194.63,191.05,193.47,198.92,197.38,189.504,192.59,186.16350000000003,172.77625,125.22668250000001,5.320478624390006,6.604742031345104,189.2902776439622,189.2902776439622,189.2902776439622,189.2902776439622,189.2902776439622,8.05107908071505,29.924733582536437,1333.3333333333335,-7.60104564649104,50.230487044344706,-91.34649910233384,8.65350089766615,0.03006476685884027,54.3,54.495,54.135,53.845,53.761,53.07375,52.186049999999994,54.3,54.495,54.135,53.845,53.761,53.07375,52.186049999999994,56.93,56.9,56.1,-77430167.99999988,77215680.00000007,178.45,2010-12-13,13,0,347,50,0,0,0,0,0,0,0,2010,12
2010-12-14,181.14,182.7,177.11,178.45,9075700.0,11.180208500078404,209.0314170001568,164.31058299984318,183.8,194.63,189.81,205.9,192.55,187.23200000000003,189.845,186.671,173.21744999999999,125.77403249999999,4.065203392232917,6.096834303522667,185.6768517626415,185.6768517626415,185.6768517626415,185.6768517626415,185.6768517626415,7.953859146378261,27.81777772401114,1333.3333333333335,-13.331714424477909,46.29151673506764,-95.82944288826648,4.170557111733505,0.031159969873299807,54.395,54.3,54.495,53.88,53.992,53.17775,52.30434999999999,54.395,54.3,54.495,53.88,53.992,53.17775,52.30434999999999,56.96,56.93,56.12,-48554995.00000021,92118354.99999979,178.5,2010-12-14,14,1,348,50,0,0,0,0,0,0,0,2010,12
2010-12-15,178.26,181.42,175.56,178.5,6358800.0,10.21009170534433,207.74618341068864,166.90581658931134,178.45,183.8,188.23,200.14,181.14,185.286,187.68099999999998,187.326,173.6642,126.3287825,3.039387146044504,5.485344872027034,183.284567841761,183.284567841761,183.284567841761,183.284567841761,183.284567841761,7.804297778779813,26.03604473080323,1333.3333333333335,-10.81243129809133,46.33387288517514,-91.27078384798101,8.729216152018994,0.03163874753079014,54.16,54.395,54.3,54.08,54.089,53.31325,52.39435,54.16,54.395,54.3,54.08,54.089,53.31325,52.39435,56.71,56.96,56.35,317940.0000000723,83300279.99999997,181.65,2010-12-15,15,2,349,50,0,0,0,0,0,0,0,2010,12
2010-12-16,178.55,182.73,178.3,181.65,4868700.0,9.105891947407281,206.28628389481457,169.86271610518543,178.5,178.45,191.05,193.42,178.26,183.406,186.504,188.0745,174.29179999999997,126.8969825,2.452330119588737,4.878741921539375,182.73971189450737,182.73971189450737,182.73971189450737,182.73971189450737,182.73971189450737,7.563276508866968,24.220868869374726,1333.3333333333333,-6.085203184779228,49.05947370476294,-81.91805225653206,18.081947743467943,0.03218577924786842,54.58,54.16,54.395,54.135,54.174,53.462250000000004,52.50135,54.58,54.16,54.395,54.135,54.174,53.462250000000004,52.50135,57.04,56.71,56.56,15336405.000000028,72884439.0,180.02,2010-12-16,16,3,350,50,0,0,0,0,0,0,0,2010,12
2010-12-17,183.06,184.5,179.59,180.02,14772500.0,8.090361321705691,204.83972264341136,172.47827735658862,181.65,178.5,194.63,185.45,178.55,180.48399999999998,185.96099999999998,188.659,174.86360000000002,127.45883250000001,1.8344098838232128,4.269875513996143,181.83314126300493,181.83314126300493,181.83314126300493,181.83314126300493,181.83314126300493,7.373756758233613,22.667941284317287,1333.3333333333335,-2.9280129414936527,47.70918774214489,-86.75771971496435,13.242280285035651,0.02822443356242073,54.52,54.58,54.16,54.495,54.239,53.56675,52.603550000000006,54.52,54.58,54.16,54.495,54.239,53.56675,52.603550000000006,57.12,57.04,56.9,-24079174.999999933,172690524.99999997,178.05,2010-12-17,17,4,351,50,0,0,0,0,0,0,0,2010,12
2010-12-20,180.8,181.05,176.537,178.05,4713700.0,7.646697584404025,204.20289516880803,173.61610483119193,180.02,181.65,183.8,193.47,183.06,179.334,184.419,188.90949999999998,175.4318,128.0056825,1.172228389889284,3.650346089174772,180.57209417533664,180.57209417533664,180.57209417533664,180.57209417533664,180.57209417533664,7.169416989788355,21.268312657890355,1333.3333333333335,-7.970227942316632,46.059193230399956,-92.60688836104511,7.393111638954895,0.01707063644175367,54.56,54.52,54.58,54.3,54.310500000000005,53.67125,52.69975,54.56,54.52,54.58,54.3,54.310500000000005,53.67125,52.69975,57.24,57.12,56.93,-9285988.999999994,23615637.00000009,186.24,2010-12-20,20,0,354,51,0,0,0,0,0,0,0,2010,12
2010-12-21,180.67,186.51,179.51,186.24,5797700.0,7.669248556476349,204.1439971129527,173.4670028870473,178.05,180.02,178.45,189.81,180.8,180.892,184.062,188.8055,176.08280000000002,128.5871825,1.2933998303696512,3.1789568374137476,182.4613961168911,182.4613961168911,182.4613961168911,182.4613961168911,182.4613961168911,7.261601490517757,20.225378280378738,1333.3333333333335,-1.8808281966176665,53.29152764872781,-55.20134228187917,44.79865771812083,0.023665679306496375,54.89,54.56,54.52,54.395,54.411500000000004,53.77025,52.802150000000005,54.89,54.56,54.52,54.395,54.411500000000004,53.77025,52.802150000000005,57.59,57.24,56.96,47483162.999999985,-12059215.999999907,185.35,2010-12-21,21,1,355,51,0,0,0,0,0,0,0,2010,12
2010-12-22,187.12,189.76,184.6,185.35,4168200.0,7.705063184956531,204.09762636991306,173.27737363008694,186.24,178.05,178.5,188.23,180.67,182.262,183.774,188.6875,176.68200000000002,129.1575325,1.3025979694312753,2.8036850638172535,183.42426407792743,183.42426407792743,183.42426407792743,183.42426407792743,183.42426407792743,7.111487098337917,19.63771513302846,1333.3333333333335,-1.5300430324602856,52.46824607257222,-58.9345637583893,41.0654362416107,0.024222681883543654,54.885,54.89,54.56,54.16,54.492,53.911,52.897650000000006,54.885,54.89,54.56,54.16,54.492,53.911,52.897650000000006,57.8,57.59,56.71,-3709698.0000000615,-9836952.000000058,184.58,2010-12-22,22,2,356,51,0,0,0,0,0,0,0,2010,12
2010-12-23,185.38,185.39,181.55,184.58,3002100.0,7.759472716755129,203.99694543351026,172.95905456648975,185.35,186.24,181.65,191.05,187.12,182.848,183.127,188.478,177.28140000000002,129.72448250000002,1.233535565910529,2.4896551642359084,183.80950938528497,183.80950938528497,183.80950938528497,183.80950938528497,183.80950938528497,6.877809448456635,18.65543738826626,1333.3333333333335,-3.386548024077466,51.72374455574401,-62.1644295302013,37.8355704697987,0.023965593683521053,54.742,54.885,54.89,54.58,54.552699999999994,53.99209999999999,52.98209,54.742,54.885,54.89,54.58,54.552699999999994,53.99209999999999,52.98209,57.71,57.8,57.04,-2311616.9999999455,-12578798.999999993,180.01,2010-12-23,23,3,357,51,0,0,0,0,0,0,0,2010,12
2010-12-27,180.15,180.84,177.76,180.01,3741300.0,7.936946433243238,203.75739286648647,172.00960713351353,184.58,185.35,180.02,194.63,185.38,182.846,181.665,187.8835,177.826,130.2746325,0.8008110552784728,2.1518863424444215,182.54300625685664,182.54300625685664,182.54300625685664,182.54300625685664,182.54300625685664,6.873680202138305,17.41725935137011,1333.3333333333335,-7.511688845501724,47.42277687312489,-81.33389261744972,18.666107382550283,0.026871575764671515,54.77,54.742,54.885,54.52,54.580200000000005,54.092099999999995,53.069089999999996,54.77,54.742,54.885,54.52,54.580200000000005,54.092099999999995,53.069089999999996,57.49,57.71,57.12,-17097741.000000082,-44484057.00000005,183.67,2010-12-27,27,0,361,52,0,0,0,0,0,0,0,2010,12
2010-12-28,179.13,184.3699,178.52,183.67,3887900.0,7.543656728806487,202.20831345761297,172.03368654238704,180.01,184.58,178.05,183.8,180.15,183.96999999999997,181.652,187.121,178.385,130.84498250000001,0.7446216403356516,1.8704334020226676,182.91867083790444,182.91867083790444,182.91867083790444,182.91867083790444,182.91867083790444,6.800553044842711,16.54130602012027,1333.3333333333335,-0.07072905331883779,50.94115951281418,-63.81079875055785,36.189201249442156,0.027245584733508577,54.67,54.77,54.742,54.56,54.617200000000004,54.189099999999996,53.13269,54.67,54.77,54.742,54.56,54.617200000000004,54.189099999999996,53.13269,57.55,57.49,57.24,14229713.999999987,-59290475.0,180.27,2010-12-28,28,1,362,52,0,0,0,0,0,0,0,2010,12
2010-12-29,184.05,184.5,180.18,180.27,2771300.0,6.252026597744899,198.3435531954898,173.33544680451018,183.67,180.01,186.24,178.45,179.13,182.776,181.834,185.8395,178.93040000000002,131.3931825,0.4208878065162196,1.580524282921378,182.035780558603,182.035780558603,182.035780558603,182.035780558603,182.035780558603,6.623370684496803,15.745061216159781,1333.3333333333335,1.0198935275987793,47.74481106051204,-78.98259705488617,21.01740294511383,0.01736387089617082,54.79,54.67,54.77,54.89,54.6567,54.324349999999995,53.20249,54.79,54.67,54.77,54.89,54.6567,54.324349999999995,53.20249,57.6,57.55,57.59,-9422419.999999937,-71028418.99999999,179.8,2010-12-29,29,2,363,52,0,0,0,0,0,0,0,2010,12
2010-12-30,180.0,180.35,178.72,179.8,2106200.0,5.399582708044677,195.62166541608934,174.02333458391064,180.27,183.67,185.35,178.5,184.05,181.666,181.964,184.8225,179.53980000000004,131.93758250000002,0.12496086769456838,1.289411599876016,181.290520372402,181.290520372402,181.290520372402,181.290520372402,181.290520372402,6.266701349889888,14.78233502235618,1333.3333333333335,0.7282913165266169,47.302958656985524,-81.07987505577863,18.92012494422137,0.017440742809231313,54.66,54.79,54.67,54.885,54.7067,54.397850000000005,53.27929,54.66,54.79,54.67,54.885,54.7067,54.397850000000005,53.27929,57.51,57.6,57.8,-989913.9999999976,-42840107.99999995,175.7,2010-12-30,30,3,364,52,0,0,0,0,0,0,0,2010,12
2010-12-31,179.05,179.74,175.53,175.7,3080400.0,5.3683156968471275,194.67313139369426,173.19986860630573,179.8,180.27,184.58,181.65,180.0,179.89000000000001,181.369,183.9365,179.99079999999998,132.4633825,-0.4353803050881595,0.944453218883181,179.42701358160133,179.42701358160133,179.42701358160133,179.42701358160133,179.42701358160133,6.124079824897754,14.041218704533733,1333.3333333333333,-3.27552986512525,43.51936671538566,-99.0046838407495,0.9953161592505114,0.0188966978986087,54.46,54.66,54.79,54.742,54.6947,54.43435000000001,53.34469,54.46,54.66,54.79,54.742,54.6947,54.43435000000001,53.34469,57.57,57.51,57.71,-12629640.00000007,-54584688.0,178.41,2010-12-31,31,4,365,52,1,0,1,0,1,0,0,2010,12
2011-01-03,175.0,180.87,173.5,178.41,5708000.0,5.493205827485493,194.57091165497098,172.598088345029,175.7,179.8,180.01,180.02,179.05,179.57,181.20800000000003,183.5845,180.1052,133.00318249999998,-0.653250109347141,0.6249125532371167,179.0880090544009,179.0880090544009,179.0880090544009,179.0880090544009,179.0880090544009,6.213074123119343,13.645329374804634,1333.3333333333333,-0.8943450727696999,46.561911760492976,-69.80319803198033,30.196801968019678,0.01941273616735918,55.31,54.46,54.66,54.77,54.7737,54.50635,53.42509,55.31,54.46,54.66,54.77,54.7737,54.50635,53.42509,58.11,57.57,57.49,15468680.000000045,-40184319.999999955,181.37,2011-01-03,3,0,3,1,0,0,0,0,0,0,0,2011,1
2011-01-04,181.35,184.9,178.29,181.37,6295100.0,4.990471420613766,192.96044284122755,172.99855715877246,178.41,175.7,183.67,178.05,175.0,179.11,181.54,182.9795,180.37060000000002,133.5455825,-0.5803760231187312,0.3838548379659471,179.84867270293395,179.84867270293395,179.84867270293395,179.84867270293395,179.84867270293395,6.2414259714679625,12.713399784830363,1333.3333333333335,1.8646447627071006,49.74620756301136,-51.59901599015985,48.40098400984015,0.018400143245987162,55.265,55.31,54.46,54.67,54.8442,54.57734999999999,53.49759,55.265,55.31,54.46,54.67,54.8442,54.57734999999999,53.49759,58.06,58.11,57.55,18633496.00000005,-76170709.99999997,179.73,2011-01-04,4,1,4,1,0,0,0,0,0,0,0,2011,1
2011-01-05,181.15,182.79,178.71,179.73,4542800.0,4.7683964809947215,192.01229296198943,172.93870703801053,181.37,178.41,180.27,186.24,181.35,179.002,180.88899999999998,182.47549999999998,180.6284,134.0794325,-0.647493180368599,0.1775852342990379,179.80911513528932,179.80911513528932,179.80911513528932,179.80911513528932,179.80911513528932,6.087038402077392,11.848036594139971,1333.3333333333333,-3.49548969072166,48.03821424734895,-61.68511685116855,38.31488314883145,0.016737052584386986,55.74,55.265,55.31,54.79,54.9292,54.67035,53.57459,55.74,55.265,55.31,54.79,54.9292,54.67035,53.57459,58.37,58.06,57.6,-7450192.000000067,-45791424.00000006,177.99,2011-01-05,5,2,5,1,0,0,0,0,0,0,0,2011,1
